Experiment,SubNum,Include,rt_0.0,rt_0.1,rt_0.2,rt_0.3,rt_0.4,rt_0.5,rt_0.6,rt_0.7,rt_0.8,rt_0.9,rt_1.0,response_mean_0.0,response_mean_0.1,response_mean_0.2,response_mean_0.3,response_mean_0.4,response_mean_0.5,response_mean_0.6,response_mean_0.7,response_mean_0.8,response_mean_0.9,response_mean_1.0,difference_mean_0.0,difference_mean_0.1,difference_mean_0.2,difference_mean_0.3,difference_mean_0.4,difference_mean_0.5,difference_mean_0.6,difference_mean_0.7,difference_mean_0.8,difference_mean_0.9,difference_mean_1.0,response_std_0.0,response_std_0.1,response_std_0.2,response_std_0.3,response_std_0.4,response_std_0.5,response_std_0.6,response_std_0.7,response_std_0.8,response_std_0.9,response_std_1.0,response_median_0.0,response_median_0.1,response_median_0.2,response_median_0.3,response_median_0.4,response_median_0.5,response_median_0.6,response_median_0.7,response_median_0.8,response_median_0.9,response_median_1.0,difference_median_0.0,difference_median_0.1,difference_median_0.2,difference_median_0.3,difference_median_0.4,difference_median_0.5,difference_median_0.6,difference_median_0.7,difference_median_0.8,difference_median_0.9,difference_median_1.0,response_mad_0.0,response_mad_0.1,response_mad_0.2,response_mad_0.3,response_mad_0.4,response_mad_0.5,response_mad_0.6,response_mad_0.7,response_mad_0.8,response_mad_0.9,response_mad_1.0,key_press_p1_x_0.0,key_press_p1_x_0.1,key_press_p1_x_0.2,key_press_p1_x_0.3,key_press_p1_x_0.4,key_press_p1_x_0.5,key_press_p1_x_0.6,key_press_p1_x_0.7,key_press_p1_x_0.8,key_press_p1_x_0.9,key_press_p1_x_1.0,key_press_p1_y_0.0,key_press_p1_y_0.1,key_press_p1_y_0.2,key_press_p1_y_0.3,key_press_p1_y_0.4,key_press_p1_y_0.5,key_press_p1_y_0.6,key_press_p1_y_0.7,key_press_p1_y_0.8,key_press_p1_y_0.9,key_press_p1_y_1.0,correlation_x_0.0,correlation_x_0.1,correlation_x_0.2,correlation_x_0.3,correlation_x_0.4,correlation_x_0.5,correlation_x_0.6,correlation_x_0.7,correlation_x_0.8,correlation_x_0.9,correlation_x_1.0,correlation_y_0.0,correlation_y_0.1,correlation_y_0.2,correlation_y_0.3,correlation_y_0.4,correlation_y_0.5,correlation_y_0.6,correlation_y_0.7,correlation_y_0.8,correlation_y_0.9,correlation_y_1.0,Sim_x_mean,Sim_x_std,Sim_x_min,Sim_x_max,Sim_y_mean,Sim_y_std,Sim_y_min,Sim_y_max,,,,,,,,,,,
2,38,1,4646,12311.6,5293.4,5720.8,5321.2,5797.2,4751.2,10872.2,5011.8,6561.2,4387.4,0,3.8,7.8,15.8,14,17.4,52,69,84.6,95.6,100,0,-6.2,-12.2,-14.2,-26,-32.6,-8,-1,4.6,5.6,0,0,1.303840481,5.89067059,12.79453008,16.14001239,24.16195356,12.5499004,8.215838363,4.929503018,1.516575089,0,0,3,5,15,14,10,50,75,86,96,100,0,-7,-15,-15,-26,-40,-10,5,6,6,0,0,0.96,4.56,9.36,10.8,17.04,10.4,7.2,3.68,1.28,0,9.6,11.2,8.6,9,9,10.6,9.2,8.4,8,9.2,22,11.8,10.4,10,9.2,11,12.6,12.4,12.4,11.4,14.6,24.2,-0.023452596,0.150763932,0.015835375,0.006397281,-0.117353149,-0.096601205,0.076168786,-0.19552484,-0.1520267,0.105719458,-0.048388105,-0.117972464,-0.0264476,-0.023587977,-0.246338298,-0.27171198,-0.30897084,-0.151421809,-0.055921381,-0.113948666,-0.042650376,0.124735804,6.909090909,1.69173073,3,10,7.127272727,1.82629503,4,11,,,,,,,,,,,
2,39,1,5858.8,10271.8,4736.4,7122.8,7600.8,5336.8,6578.2,6225.6,5806.6,5398.8,5773.6,20,17.8,36,36,39.6,43,80,99.6,93.8,99.8,100,20,7.8,16,6,-0.4,-7,20,29.6,13.8,9.8,0,38.86515149,12.81405478,32.09361307,35.07135583,37.55396118,36.40741683,39.26830783,0.894427191,13.86362146,0.447213595,0,0,20,40,40,30,35,98,100,100,100,100,0,10,20,10,-10,-15,38,30,20,10,0,27.6,10.24,24.8,24.8,27.92,30,28,0.64,9.92,0.32,0,17,7.4,9,8,6.2,7.6,12.8,5.2,11.6,9,6.6,15.8,6,7.4,8.2,7.4,5.8,8.2,6.8,7.8,5.4,6,-0.043975107,0.213822057,0.103663646,0.056017903,0.083148215,0.047616067,0.082849479,-0.023819699,0.244339101,-0.019157361,0.228254641,0.006552674,-0.049085406,0.199726136,0.061097908,-0.118067139,-0.130637815,0.177463712,0.137547553,0.005004301,-0.238130669,0.079129621,6.963636364,1.731661976,3,12,6.2,1.637522971,3,10,,,,,,,,,,,
2,40,1,4318,5317.8,5337.2,4281.8,5222.6,4265.2,4689.2,4464.2,4780.4,5568.4,4634.6,20,12,32.8,23,30.8,37,44,66.8,70.8,86.8,94.4,20,2,12.8,-7,-9.2,-13,-16,-3.2,-9.2,-3.2,-5.6,27.08320513,17.07337108,24.10808993,23.87467277,26.81790447,23.14087293,17.24818831,25.86890025,22.26432123,17.10847743,8.443932733,3,1,27,20,36,41,44,80,70,94,100,3,-9,7,-10,-4,-9,-16,10,-10,4,0,22.8,14,19.36,19.6,20.64,16.8,12,21.44,16.96,13.04,6.72,8.4,7,6.8,5.6,7.2,5.6,6,5.6,4.6,5.2,5.4,5.4,5.4,5.8,4.6,5.8,5,5.8,6.2,4.6,5,6.2,0.092981856,0.166582318,0.233043934,0.074702942,-0.049208415,-0.056634346,0.060044979,0.345124532,-0.119470596,0.143407512,-0.152266149,0.061473966,0.074850358,0.284243349,0.291357169,0.293287573,0.229958763,0.001671737,0.127023705,-0.145788908,0.06172255,0.067378529,6.781818182,1.606594156,3,10,6.945454545,1.432663691,4,10,,,,,,,,,,,
2,41,1,8357.8,5065.6,7456.2,9921,7644.4,9689,6721.8,8615,5740.2,6846.8,8040,15.8,25.6,39.6,42,50,62.2,43.2,48.2,57.8,77.6,97.8,15.8,15.6,19.6,12,10,12.2,-16.8,-21.8,-22.2,-12.4,-2.2,9.679876032,15.37205256,14.15273825,35.4682957,10.51189802,21.54530111,15.92796283,13.2740348,16.70927886,33.88657551,4.38178046,10,20,40,29,50,51,35,50,70,90,100,10,10,20,-1,10,1,-25,-20,-10,0,0,7.76,11.12,8.24,26,8.4,15.12,13.84,10.56,14.64,23.44,3.12,5.2,6.6,6.2,4.2,5.6,5,4.4,3.6,5,4,3.6,6.8,6.8,6.2,6.4,6,7,4.6,4.2,4.4,5,3.8,-0.173588351,-0.00228219,0.218668507,0.169013692,0.205782667,-0.029513058,0.107114646,0.053793553,-0.271861588,-0.040671285,-0.170738244,0.178511157,-0.004157166,0.123456568,0.022345153,0.050869052,0.060731919,0.144719125,0.016124926,0.079776432,-0.09009487,-0.119232405,6.781818182,1.559806601,2,10,6.527272727,2.044455424,1,11,,,,,,,,,,,
3,1,1,3132.4,2966.2,2966.8,3235,2973.6,3566.6,3663,4537.4,3399.2,3104.8,2999.2,10,8.333333333,20,23.33333333,26.66666667,36.66666667,26.66666667,36.66666667,53.33333333,46.66666667,96.66666667,10,-1.666666667,1.42E-15,-6.666666667,-13.33333333,-13.33333333,-33.33333333,-33.33333333,-26.66666667,-43.33333333,-3.333333333,14.90711985,9.622504486,7.453559925,19.00292375,14.90711985,18.25741858,9.128709292,18.25741858,21.73067468,34.15650255,7.453559925,0,8.333333333,16.66666667,16.66666667,16.66666667,33.33333333,33.33333333,33.33333333,66.66666667,33.33333333,100,0,-1.666666667,-3.333333333,-13.33333333,-23.33333333,-16.66666667,-26.66666667,-36.66666667,-13.33333333,-56.66666667,0,12,8.333333333,5.333333333,14.66666667,12,12,8,12,16,29.33333333,5.333333333,3.6,4.4,5,4.2,6.6,5.6,5.8,6.8,6.6,6.6,7,3,3.6,3.6,5.8,4.6,5,5,6,6,8.2,5.4,0.130162767,-0.084737869,0.201887808,0.43181198,0.191293097,0.023100563,0.175196308,0.061190403,-0.23368933,0.106055234,0.159372675,0.182072738,0.278219397,0.098715243,-0.115003125,0.40988123,0.166749451,-0.053342359,-0.051099694,-0.10286952,-0.043075824,-0.089373339,6.781818182,1.862802639,2,10,6.854545455,1.704223314,4,10,,,,,,,,,,,
3,2,1,8806.4,4145.2,10800.4,9820.2,7859.8,5060.4,5391.2,10968.4,4496.6,4450.2,4857.4,6.666666667,26.66666667,20,26.66666667,30,26.66666667,26.66666667,40,56.66666667,76.66666667,70,6.666666667,16.66666667,7.11E-16,-3.333333333,-10,-23.33333333,-33.33333333,-30,-23.33333333,-13.33333333,-30,9.128709292,30.27650354,21.73067468,22.36067977,18.25741858,14.90711985,14.90711985,19.00292375,14.90711985,19.00292375,32.05897344,0,16.66666667,16.66666667,16.66666667,33.33333333,16.66666667,16.66666667,33.33333333,66.66666667,83.33333333,83.33333333,0,6.666666667,-3.333333333,-13.33333333,-6.666666667,-33.33333333,-43.33333333,-36.66666667,-13.33333333,-6.666666667,-16.66666667,8,25.33333333,17.33333333,18.66666667,12,12,12,14.66666667,12,14.66666667,22.66666667,11,8.4,12,8.8,7.6,8.2,8.2,7.6,9,8.2,8.6,7.6,6.6,10.4,7.6,7,6.6,6.8,7.2,7,7.8,6.6,0.093453213,0.055752528,0.015514795,-0.124243614,0.200261639,0.14377866,-0.143581079,-0.038701919,0.150440092,0.075502504,0.15247457,-0.012161773,0.06324889,-0.040469782,0.084253274,0.144071751,0.001944908,0.02867693,0.023119559,-0.030238632,0.004684645,-0.049554269,7.4,1.831817555,3,12,7.090909091,1.808137237,2,12,,,,,,,,,,,
3,3,1,3840.4,5513.6,4691.4,4300.6,6492.6,4457,4618.2,6193,5440.4,6362.8,3856.4,0,0,10,16.66666667,33.33333333,30,56.66666667,60,80,83.33333333,100,0,-10,-10,-13.33333333,-6.666666667,-20,-3.333333333,-10,-2.84E-15,-6.666666667,0,0,0,9.128709292,0,16.66666667,21.73067468,9.128709292,14.90711985,7.453559925,0,0,0,0,16.66666667,16.66666667,33.33333333,16.66666667,50,66.66666667,83.33333333,83.33333333,100,0,-10,-3.333333333,-13.33333333,-6.666666667,-33.33333333,-10,-3.333333333,3.333333333,-6.666666667,0,0,0,8,0,13.33333333,16,8,10.66666667,5.333333333,0,0,26.4,21.6,30.8,45.2,16,25.8,16.4,10.6,7,7,7.6,10.2,16.8,9,9.2,4.4,2.4,3,3.4,2.8,3.6,4.4,-0.149468926,-0.24070474,-0.205190621,-0.098561054,-0.017246161,0.060605905,-0.03653962,0.046510442,-0.219494008,0.095062104,-0.192024164,0.004979924,-0.035252457,0.047396507,-0.11277126,0.129493326,0.047016695,0.136763997,-0.103353291,0.024065783,0.300802612,0.044316988,6.690909091,1.573774977,2,10,6.909090909,1.724257514,3,10,,,,,,,,,,,
3,4,1,9921.4,3570.2,4151.6,3619.2,4139.6,17202.8,17167,3860.6,7250.4,41128.8,6141.2,3.333333333,10,13.33333333,13.33333333,20.83333333,26.66666667,26.66666667,33.33333333,46.66666667,40,93.33333333,3.333333333,7.11E-16,-6.666666667,-16.66666667,-19.16666667,-23.33333333,-33.33333333,-36.66666667,-33.33333333,-50,-6.666666667,7.453559925,9.128709292,7.453559925,7.453559925,8.333333333,14.90711985,9.128709292,16.66666667,13.94433378,22.36067977,9.128709292,0,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,33.33333333,50,50,100,0,6.666666667,-3.333333333,-13.33333333,-23.33333333,-33.33333333,-26.66666667,-36.66666667,-30,-40,0,5.333333333,8,5.333333333,5.333333333,6.25,12,8,13.33333333,10.66666667,18.66666667,8,10.4,7.2,9.4,6.4,9,11.2,12,8.2,10.6,8.4,8,8.4,5.8,7,3.2,5.6,8,9.8,9.2,9.4,6,5.2,-0.076888465,0.147182115,0.026081688,-0.07323545,0.156515725,0.041316767,0.107367424,-0.175354434,-0.032348308,0.095164775,0.024624736,-0.068083802,0.077686769,0.019142336,-0.049221242,0.097265235,-0.051805576,-0.061948202,-0.06109398,-0.123811434,-0.255134553,-0.185181808,6.654545455,1.983433068,0,10,6.854545455,2.155253545,0,11,,,,,,,,,,,
3,5,1,2821.2,4253.6,3203.6,4523.4,2715.8,2668.2,3454.4,3043.2,4323.4,2935,2650.4,0,10,16.66666667,26.66666667,36.66666667,33.33333333,66.66666667,80,76.66666667,83.33333333,100,0,7.11E-16,-3.333333333,-3.333333333,-3.333333333,-16.66666667,6.666666667,10,-3.333333333,-6.666666667,0,0,9.128709292,11.78511302,9.128709292,21.73067468,11.78511302,11.78511302,7.453559925,9.128709292,0,0,0,16.66666667,16.66666667,33.33333333,33.33333333,33.33333333,66.66666667,83.33333333,83.33333333,83.33333333,100,0,6.666666667,-3.333333333,3.333333333,-6.666666667,-16.66666667,6.666666667,13.33333333,3.333333333,-6.666666667,0,0,8,6.666666667,8,17.33333333,6.666666667,6.666666667,5.333333333,8,0,0,40.4,53.8,35.6,34.6,32.8,20.2,32.8,24.4,31.8,25.4,34.2,26.8,23.6,23.4,35.8,18.2,22.4,21.6,28.6,31.4,27.6,28,0.001571814,-0.11029098,-0.087497233,-0.129290453,-0.139667538,-0.151104707,-0.121542132,-0.038212178,-0.064445,0.007970865,0.057646827,-0.029761645,-0.088692829,-0.074778087,-0.051199864,-0.023475463,-0.221949758,-0.159701032,-0.073528241,-0.114302141,-0.037208542,0.067219196,7.163636364,1.75080549,4,12,7.236363636,1.875412413,4,11,,,,,,,,,,,
3,6,1,3776.2,2336.8,3407.2,3703.6,2259.6,3524.8,5607.4,7762.2,6603.8,4414.4,5658.2,3.333333333,10,16.66666667,26.66666667,20,20,40,60,63.33333333,73.33333333,86.66666667,3.333333333,7.11E-16,-3.333333333,-3.333333333,-20,-30,-20,-10,-16.66666667,-16.66666667,-13.33333333,7.453559925,14.90711985,16.66666667,9.128709292,7.453559925,7.453559925,14.90711985,9.128709292,18.25741858,9.128709292,13.94433378,0,0,16.66666667,33.33333333,16.66666667,16.66666667,50,66.66666667,66.66666667,66.66666667,83.33333333,0,-10,-3.333333333,3.333333333,-23.33333333,-33.33333333,-10,-3.333333333,-13.33333333,-23.33333333,-16.66666667,5.333333333,12,13.33333333,8,5.333333333,5.333333333,12,8,12,8,10.66666667,16,13.4,12.4,10.6,10.4,12.8,9.4,6,6.2,8,6.4,10.6,13.6,11.2,11,12,7.8,9,7.6,7.4,7.8,8.2,-0.01470262,0.027389942,0.059018792,-0.184686353,0.031915077,-0.158854319,0.267161846,0.297183557,0.190216523,-0.111303906,-0.056904518,-0.086789378,0.047828557,0.116092693,0.010593725,0.076830698,-0.121712549,-0.1239221,-0.187654152,-0.21692293,0.217782627,-0.030292316,6.909090909,1.734964268,3,10,6.672727273,1.440865808,4,10,,,,,,,,,,,
3,7,1,3017.6,3737.4,3860.6,3250,3104.6,2713.8,3913,4766.6,7079.4,4958.2,3902,13.33333333,26.66666667,40,23.33333333,26.66666667,23.33333333,43.33333333,43.33333333,63.33333333,76.66666667,90,13.33333333,16.66666667,20,-6.666666667,-13.33333333,-26.66666667,-16.66666667,-26.66666667,-16.66666667,-13.33333333,-10,29.8142397,19.00292375,32.48931448,19.00292375,27.88866755,9.128709292,25.27625148,19.00292375,18.25741858,9.128709292,14.90711985,0,33.33333333,16.66666667,16.66666667,33.33333333,16.66666667,50,50,66.66666667,83.33333333,100,0,23.33333333,-3.333333333,-13.33333333,-6.666666667,-33.33333333,-10,-20,-13.33333333,-6.666666667,0,21.33333333,14.66666667,28,14.66666667,21.33333333,8,17.33333333,14.66666667,12,8,12,6.4,5.6,5.8,4.6,6.2,7.2,4.6,5.6,7,7.6,8.8,1.8,4.6,2,2.4,2.2,3.8,2.8,3.6,3.2,6.2,5.8,0.078617659,0.116834629,0.266556385,0.164014364,0.115154106,0.062930562,0.233371773,0.004983931,0.314898834,0.069196824,-0.091314065,-0.093748564,0.071499591,0.258046029,0.08166038,-0.012865784,0.035714211,0.073245814,0.196674144,-0.164317869,0.08028359,-0.251764085,6.563636364,1.823342843,3,12,6.945454545,1.747147748,4,10,,,,,,,,,,,
3,8,1,1863.2,1507.4,2311.4,1654.8,1587.4,2795.6,1738.6,1459.2,2244.6,3437.2,1739,0,3.333333333,3.333333333,8.333333333,20,6.666666667,36.66666667,53.33333333,63.33333333,73.33333333,100,0,-6.666666667,-16.66666667,-21.66666667,-20,-43.33333333,-23.33333333,-16.66666667,-16.66666667,-16.66666667,0,0,7.453559925,7.453559925,9.622504486,18.25741858,9.128709292,7.453559925,7.453559925,21.73067468,14.90711985,0,0,0,0,8.333333333,16.66666667,0,33.33333333,50,66.66666667,83.33333333,100,0,-10,-20,-21.66666667,-23.33333333,-50,-26.66666667,-20,-13.33333333,-6.666666667,0,0,5.333333333,5.333333333,8.333333333,12,8,5.333333333,5.333333333,17.33333333,12,0,13.6,18.6,23.2,19,18.2,18.8,12,16.8,15.6,10.2,13.8,19.2,21.6,30.4,19.6,21.6,23.6,15.2,18.4,18.8,13.2,17.8,-0.08938472,-0.20068423,-0.095676455,-0.007764146,-0.131014307,-0.145927314,-0.035115952,0.078759993,-0.090791007,0.099081602,0.058460457,-0.093299116,-0.073340423,-0.050788249,-0.091200132,-0.08249751,0.026635372,0.023984429,-0.133632937,-0.06397873,-0.064584026,0.09216316,6.436363636,1.411115088,3,9,6.472727273,1.961240589,2,10,,,,,,,,,,,
3,9,1,1984.4,2910,2892.2,2782.8,2018.4,4316.6,2788.8,3068.8,3736.2,7037.6,2240.6,3.333333333,3.333333333,13.33333333,3.333333333,16.66666667,20,46.66666667,56.66666667,80,50,100,3.333333333,-6.666666667,-6.666666667,-26.66666667,-23.33333333,-30,-13.33333333,-13.33333333,-2.84E-15,-40,0,7.453559925,7.453559925,7.453559925,7.453559925,11.78511302,18.25741858,13.94433378,32.48931448,7.453559925,45.64354646,0,0,0,16.66666667,0,16.66666667,33.33333333,50,66.66666667,83.33333333,83.33333333,100,0,-10,-3.333333333,-30,-23.33333333,-16.66666667,-10,-3.333333333,3.333333333,-6.666666667,0,5.333333333,5.333333333,5.333333333,5.333333333,6.666666667,16,10.66666667,22.66666667,5.333333333,40,0,15.2,15.8,10,10.8,9.2,7.4,10.4,8.8,9.6,10.4,20.4,23,12.8,10,11,7.4,5.8,8.4,8.2,9.6,8.8,14.6,0.050958169,-0.072301732,0.026894264,-0.170509555,-0.179515327,-0.116282163,-0.10087412,0.108141874,-0.097094822,0.059973782,0.008396971,-0.184930069,0.064234046,-0.184468837,-0.025250774,-0.118878798,-0.101278763,-0.113893025,-0.090951247,-0.057387187,0.020693314,-0.006156646,6.581818182,1.80216854,2,10,7.036363636,1.720934677,3,11,,,,,,,,,,,
3,10,1,2477.2,2298,3792.2,2969,2608.4,2998.8,2610.2,2401.4,2424.4,3474.4,2597.8,0,0,26.66666667,36.66666667,53.33333333,80,83.33333333,86.66666667,90,96.66666667,100,0,-10,6.666666667,6.666666667,13.33333333,30,23.33333333,16.66666667,10,6.666666667,0,0,0,30.27650354,27.38612788,13.94433378,7.453559925,0,13.94433378,9.128709292,7.453559925,0,0,0,16.66666667,33.33333333,50,83.33333333,83.33333333,83.33333333,83.33333333,100,100,0,-10,-3.333333333,3.333333333,10,33.33333333,23.33333333,13.33333333,3.333333333,10,0,0,0,25.33333333,18.66666667,10.66666667,5.333333333,0,10.66666667,8,5.333333333,0,17.8,25.2,14.6,13.2,16.8,13,6.6,11.6,7.2,8.4,5.4,22.8,23.4,18,20,20.2,8,7.6,5.8,5.8,6.6,5,0.014496031,-0.232545864,-0.155554145,0.033164369,-0.021310557,-0.052732716,-0.148115425,-0.050272223,-0.003762538,-0.139744006,-0.234495219,-0.15910936,-0.021982508,0.128012524,0.023525911,-0.11395324,0.12366514,-0.235171944,-0.191053165,-0.221987032,0.13225472,0.188861176,6.636363636,1.61432977,3,10,6.945454545,1.379991704,3,10,,,,,,,,,,,
3,11,1,3490.2,3296.8,3434.8,4282.4,3514.4,4448.8,3757.2,3548.2,3384,3195.4,3205.8,10,10,16.66666667,36.66666667,30,53.33333333,53.33333333,56.66666667,70,80,100,10,7.11E-16,-3.333333333,6.666666667,-10,3.333333333,-6.666666667,-13.33333333,-10,-10,0,14.90711985,9.128709292,11.78511302,21.73067468,13.94433378,21.73067468,21.73067468,14.90711985,29.8142397,7.453559925,0,0,16.66666667,16.66666667,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,83.33333333,83.33333333,100,0,6.666666667,-3.333333333,3.333333333,-6.666666667,16.66666667,6.666666667,-3.333333333,3.333333333,-6.666666667,0,12,8,6.666666667,17.33333333,10.66666667,16,16,12,21.33333333,5.333333333,0,16.6,14.6,5.2,10.2,9.8,8.4,9.4,8.2,10,8.4,8.6,21,15.6,11.6,10.6,12.6,8.4,8.2,7.6,8.4,6.6,7.8,0.048619057,-0.061301923,0.086352057,-0.023175946,0.002143545,0.175579311,-0.046567061,0.141497202,-0.174841522,0.059154065,-0.263803113,0.004083443,0.127326373,0.202958874,0.035693386,0.138190523,0.161634397,-0.098961509,0.05485856,0.206889027,0.101509783,0.124385161,6.727272727,1.433133648,4,11,6.890909091,1.328780104,4,10,,,,,,,,,,,
3,12,1,3604,3985.2,3689.8,3435.2,3269.8,4721.2,3684,4054.4,3655.4,3671.4,3344.6,23.33333333,26.66666667,20,13.33333333,16.66666667,16.66666667,33.33333333,53.33333333,66.66666667,80,96.66666667,23.33333333,16.66666667,1.42E-15,-16.66666667,-23.33333333,-33.33333333,-26.66666667,-16.66666667,-13.33333333,-10,-3.333333333,27.88866755,25.27625148,13.94433378,13.94433378,11.78511302,11.78511302,20.41241452,18.25741858,31.18047822,18.25741858,7.453559925,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,33.33333333,66.66666667,83.33333333,83.33333333,100,16.66666667,6.666666667,-3.333333333,-13.33333333,-23.33333333,-33.33333333,-26.66666667,-3.333333333,3.333333333,-6.666666667,0,21.33333333,18.66666667,10.66666667,10.66666667,6.666666667,6.666666667,13.33333333,16,26.66666667,12,5.333333333,9,6.4,10.4,11.8,8.4,12.4,9,8.8,11.6,18.4,10.8,10.4,9.6,15.2,10.4,10.2,14.2,13.6,12.8,11.6,15.2,10.2,0.088365769,0.119037003,-0.09648333,0.023777053,-0.1109447,-0.101434655,-0.0215049,0.053702754,0.00100068,0.049720549,-0.108402782,0.024305947,-0.057800986,-0.027461635,-0.076202396,0.046285928,-0.209205944,0.002618,-0.100660797,0.01651072,0.005312192,-0.010940831,6.563636364,1.664038332,3,12,6.709090909,1.968950908,3,14,,,,,,,,,,,
3,13,1,4986.2,4020,3933.6,4766.4,3708.6,3812.8,3741.2,4083.6,4020.6,5414.2,4078.2,10,6.666666667,3.333333333,10,13.33333333,16.66666667,36.66666667,53.33333333,80,60,86.66666667,10,-3.333333333,-16.66666667,-20,-26.66666667,-33.33333333,-23.33333333,-16.66666667,0,-30,-13.33333333,14.90711985,9.128709292,7.453559925,22.36067977,13.94433378,11.78511302,24.72066162,34.15650255,13.94433378,41.83300133,13.94433378,0,0,0,0,16.66666667,16.66666667,33.33333333,66.66666667,83.33333333,83.33333333,83.33333333,0,-10,-20,-30,-23.33333333,-33.33333333,-26.66666667,-3.333333333,3.333333333,-6.666666667,-16.66666667,12,8,5.333333333,16,10.66666667,6.666666667,17.33333333,29.33333333,10.66666667,34.66666667,10.66666667,6.4,5.6,4.6,4.4,5.4,3.6,4.4,3.8,4.4,3.8,2.8,7,7.4,5.8,7.4,6.6,5.2,4.8,5.2,7.8,6,5.6,0.142128546,0.019081043,-0.135066247,0.085996194,-0.096215079,0.160749603,0.026025985,-0.119245472,-0.030813774,0.186091768,0.045510329,0.141439185,-0.025193845,0.247886932,0.045749508,0.139547882,0.046176302,0.169055463,-0.057400444,-0.064922597,-0.040822348,0.028207082,6.818181818,1.645317813,3,10,6.618181818,1.521340894,2,10,,,,,,,,,,,
3,14,1,2219.8,3024,2194.4,2816.8,3256,3533.8,2108.4,4950,2461.6,2172.6,3719,0,6.666666667,6.666666667,10,16.66666667,26.66666667,33.33333333,50,73.33333333,83.33333333,96.66666667,0,-3.333333333,-13.33333333,-20,-23.33333333,-23.33333333,-26.66666667,-20,-6.666666667,-6.666666667,-3.333333333,0,9.128709292,9.128709292,9.128709292,11.78511302,14.90711985,20.41241452,28.86751346,9.128709292,0,7.453559925,0,0,0,16.66666667,16.66666667,16.66666667,33.33333333,66.66666667,66.66666667,83.33333333,100,0,-10,-20,-13.33333333,-23.33333333,-33.33333333,-26.66666667,-3.333333333,-13.33333333,-6.666666667,0,0,8,8,8,6.666666667,12,13.33333333,20,8,0,5.333333333,18,15.6,27.8,23.2,13.2,22.4,14,19.6,13.4,16.4,12.4,12.8,13,16.2,13.4,6.8,18.4,10.4,16.8,10.2,12.4,9.2,-0.025724695,-0.134012083,0.016590672,0.060667537,0.240457919,-0.039971504,-0.144331221,-0.059423426,-0.069903793,0.06617663,-0.088615448,0.025844014,-0.130679312,0.009074263,-0.073890684,-0.113481139,0.004041499,0.030386771,0.174323939,-0.115628592,0.103740321,0.059659814,6.890909091,1.921349133,1,12,7.272727273,1.799738103,4,12,,,,,,,,,,,
3,15,1,3501,3612,3695.8,2598.6,2166.6,2477.2,3019,2203.6,4314.8,2925.6,3351.8,0,0,3.333333333,0,10,23.33333333,46.66666667,73.33333333,90,93.33333333,100,0,-10,-16.66666667,-30,-30,-26.66666667,-13.33333333,3.333333333,10,3.333333333,0,0,0,7.453559925,0,9.128709292,9.128709292,18.25741858,9.128709292,9.128709292,9.128709292,0,0,0,0,0,16.66666667,16.66666667,33.33333333,66.66666667,83.33333333,100,100,0,-10,-20,-30,-23.33333333,-33.33333333,-26.66666667,-3.333333333,3.333333333,10,0,0,0,5.333333333,0,8,8,16,8,8,8,0,10.8,16.4,12.4,12.8,11,8,8.2,9.2,8,7.8,9.8,15,16.6,8.6,14,9.6,15.6,9.8,10.2,11.6,12.2,14,-0.000470219,0.037009439,0.012921745,-0.115372728,-0.09563069,-0.117513333,-0.1598272,-0.110688789,-0.311649673,0.04646062,-0.22462025,0.006646392,0.069738317,-0.021158658,-0.025337058,-0.115527573,-0.111199593,-0.189330634,-0.09501051,-0.026551583,0.115337926,-0.101703969,7.145454545,1.715055142,3,11,6.836363636,1.740196204,4,11,,,,,,,,,,,
3,16,1,3447.8,2201.2,2771.8,2770.4,3268,2395,3070.8,2507,2515.4,6926.2,2300.2,3.333333333,6.666666667,10,20,13.33333333,33.33333333,60,73.33333333,93.33333333,93.33333333,100,3.333333333,-3.333333333,-10,-10,-26.66666667,-16.66666667,0,3.333333333,13.33333333,3.333333333,0,7.453559925,9.128709292,14.90711985,13.94433378,7.453559925,16.66666667,27.88866755,9.128709292,9.128709292,14.90711985,0,0,0,0,16.66666667,16.66666667,33.33333333,66.66666667,66.66666667,100,100,100,0,-10,-20,-13.33333333,-23.33333333,-16.66666667,6.666666667,-3.333333333,20,10,0,5.333333333,8,12,10.66666667,5.333333333,13.33333333,21.33333333,8,8,10.66666667,0,15.8,12.2,12.2,10.2,8.2,9.2,11,9.4,11,9.8,14.4,12.6,13.8,13.6,9.8,9.8,7,11.4,10.8,11.8,11,18.6,0.033797839,0.028851012,0.128234247,0.146570251,0.224873734,0.103065447,-0.144955429,0.059942578,-0.083624607,0.128923076,-0.106494198,0.144653257,0.085893587,-0.163629047,0.056853901,-0.241243137,0.036739705,0.0470629,-0.22893622,-0.126332829,0.062517747,-0.043809253,6.527272727,1.772783389,4,11,6.781818182,1.571634076,2,10,,,,,,,,,,,
