,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Confidence,Confidence_RT,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block
52,11,1,52,73,survey-likert,73,258445,1509.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1897.0,9.0,9.0,21.0,21.0,0.1510469406725369,-0.11849032087482855,2
54,11,1,54,109,survey-likert,109,384224,3512.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,2586.0,7.0,7.0,11.0,10.0,-0.5617885368726573,-0.3099401009348108,3
53,11,1,53,157,survey-likert,157,563424,2171.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1781.0,8.0,7.0,9.0,8.0,-0.022023606800254482,-0.28664977404352,4
50,11,1,50,209,survey-likert,209,755140,2249.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,79,1976.0,7.0,8.0,15.0,13.0,0.04331263493796878,0.13840303181939365,5
3,12,1,3,37,survey-likert,37,163081,1480.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,1615.0,5.0,7.0,8.0,4.0,-0.2019094865479831,-0.11018527528213307,1
0,12,1,0,85,survey-likert,85,315553,1168.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,2911.0,10.0,9.0,10.0,2.0,-0.24619213781101573,-0.11585976243138912,2
2,12,1,2,109,survey-likert,109,389121,1942.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,2207.0,5.0,7.0,14.0,3.0,0.09840238344466852,-0.2629683062393622,3
4,12,1,4,181,survey-likert,181,608273,1460.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,1343.0,3.0,8.0,21.0,4.0,-0.10387767191465573,-0.1247707314592337,4
1,12,1,1,213,survey-likert,213,704001,1322.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,1199.0,10.0,11.0,20.0,20.0,-0.012229759937353583,0.049480647280163395,5
7,12,1,7,53,survey-likert,53,221113,1128.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,1527.0,8.0,6.0,14.0,6.0,-0.20084381021070277,-0.24734352815391872,1
5,12,1,5,101,survey-likert,101,364513,1497.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,99,1912.0,9.0,9.0,12.0,6.0,0.057062909190250054,-0.37373804979844555,2
6,12,1,6,117,survey-likert,117,415025,1667.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,1487.0,9.0,8.0,25.0,28.0,-0.09018577137599004,0.20433816201611799,3
9,12,1,9,177,survey-likert,177,596529,1874.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,1279.0,6.0,6.0,36.0,6.0,0.013846023321626776,-0.09934584268436189,4
8,12,1,8,209,survey-likert,209,692497,2490.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,1175.0,6.0,7.0,16.0,4.0,-0.1750135164960957,-0.055848498647653774,5
14,12,1,14,21,survey-likert,21,85820,3463.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,3615.0,8.0,7.0,4.0,5.0,-0.03445940154580761,0.010036261289326082,1
13,12,1,13,93,survey-likert,93,340585,1349.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,1120.0,5.0,9.0,23.0,2.0,-0.19516740129514087,-0.09851410659402748,2
10,12,1,10,133,survey-likert,133,461409,970.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,98,1447.0,9.0,8.0,32.0,16.0,0.0558551830753184,-0.08990621419426731,3
11,12,1,11,193,survey-likert,193,645233,1974.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,84,1519.0,7.0,9.0,28.0,18.0,0.07315143245219215,-0.12553469337765397,4
12,12,1,12,229,survey-likert,229,752361,1126.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,98,1023.0,6.0,4.0,12.0,12.0,-0.06106081540196148,-0.004304754068178861,5
19,12,1,19,45,survey-likert,45,196801,1868.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,1975.0,6.0,5.0,26.0,8.0,-0.17074283918001523,-0.09526498800629601,1
15,12,1,15,89,survey-likert,89,328801,1334.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,1431.0,9.0,11.0,28.0,6.0,-0.1301649454038814,0.22591174210939857,2
17,12,1,17,129,survey-likert,129,450034,1391.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,95,1399.0,6.0,7.0,19.0,8.0,-0.29847901251635095,-0.16739979459765414,3
16,12,1,16,165,survey-likert,165,561073,1438.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,1015.0,8.0,7.0,15.0,4.0,-0.0940594958125389,0.0655920352520659,4
18,12,1,18,237,survey-likert,237,774817,1248.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,1151.0,7.0,5.0,27.0,14.0,0.064474757847561,-0.17699378135316998,5
21,12,1,21,41,survey-likert,41,179793,6094.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,100,6135.0,5.0,7.0,41.0,6.0,-0.0029806259423083444,-0.07902200218736505,1
24,12,1,24,77,survey-likert,77,292297,2100.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,100,1471.0,6.0,8.0,8.0,6.0,0.005807270747253343,-0.1505052173795255,2
23,12,1,23,141,survey-likert,141,484793,1254.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,96,1519.0,9.0,6.0,57.0,10.0,-0.24471360431738234,-0.19370862736288244,3
22,12,1,22,185,survey-likert,185,620138,1514.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,96,919.0,6.0,6.0,45.0,16.0,-0.1214563298236699,-0.1421650944038498,4
20,12,1,20,205,survey-likert,205,679865,1314.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,100,1135.0,6.0,5.0,10.0,4.0,0.14295807576942138,-0.03601054093307774,5
28,12,1,28,25,survey-likert,25,104196,5756.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,86,5103.0,5.0,8.0,19.0,14.0,-0.07181422447689358,-0.05127954132568612,1
29,12,1,29,73,survey-likert,73,280001,1569.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,100,1191.0,9.0,9.0,38.0,6.0,-0.25868477326240547,-0.24905296254051928,2
27,12,1,27,145,survey-likert,145,497074,1759.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,91,1599.0,6.0,9.0,40.0,14.0,0.12853339127351157,0.10742655579937209,3
25,12,1,25,157,survey-likert,157,534025,1563.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,68,1943.0,8.0,10.0,58.0,8.0,0.06683959500318058,-0.10282763192837514,4
26,12,1,26,233,survey-likert,233,763473,1083.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,100,1087.0,4.0,11.0,41.0,14.0,-0.18499824394508033,-0.16317798225559607,5
30,12,1,30,61,survey-likert,61,244833,1144.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,96,991.0,8.0,8.0,19.0,14.0,-0.0852018309120085,-0.11648941857910959,1
34,12,1,34,105,survey-likert,105,377145,1714.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,65,1031.0,6.0,3.0,12.0,10.0,-0.26732549731741145,-0.28596326688757656,2
31,12,1,31,137,survey-likert,137,472913,1053.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,88,1623.0,5.0,4.0,10.0,8.0,-0.3993487104860355,-0.35447941150545526,3
32,12,1,32,153,survey-likert,153,521265,1628.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,82,2191.0,7.0,8.0,36.0,16.0,-0.20065517621620707,-0.20706928542373343,4
33,12,1,33,225,survey-likert,225,740833,1618.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,99,1399.0,9.0,6.0,17.0,10.0,0.028678788372083777,-0.07983021145863374,5
38,12,1,38,29,survey-likert,29,133081,14780.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,52,6151.0,7.0,6.0,24.0,16.0,0.019997400738571716,-0.19263650923422657,1
39,12,1,39,69,survey-likert,69,268130,1675.0,0.0,0.7,question_agency,question_agency_2_Lickert,-70.0,82,1294.0,9.0,9.0,19.0,10.0,-0.1620244387215161,0.12255269946132254,2
35,12,1,35,125,survey-likert,125,438777,1256.0,0.0,0.7,question_agency,question_agency_2_Lickert,-70.0,62,863.0,9.0,4.0,16.0,9.0,0.009683356268228584,-0.27137949400396766,3
36,12,1,36,161,survey-likert,161,548969,3996.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,38,1663.0,9.0,6.0,28.0,14.0,-0.164758603234588,0.09506801878784793,4
37,12,1,37,217,survey-likert,217,717834,3629.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,71,903.0,10.0,8.0,35.0,14.0,-0.041118190576478,-0.12784185814472993,5
41,12,1,41,49,survey-likert,49,209713,1927.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,88,1263.0,8.0,5.0,21.0,15.0,-0.26492803607274606,-0.018731538446963035,1
40,12,1,40,97,survey-likert,97,352209,1497.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,100,1799.0,7.0,10.0,20.0,15.0,-0.07977467877008,-0.012367611367569578,2
42,12,1,42,113,survey-likert,113,401969,1637.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,83,2383.0,5.0,8.0,13.0,12.0,-0.22360332739703156,0.0018076468451387869,3
43,12,1,43,173,survey-likert,173,584057,1525.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,69,1591.0,6.0,7.0,28.0,13.0,-0.15949708953526817,-0.08710590907702473,4
44,12,1,44,201,survey-likert,201,668769,1180.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,64,775.0,8.0,11.0,17.0,12.0,0.0011314928728261482,0.05722554041547261,5
49,12,1,49,57,survey-likert,57,233161,1513.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,96,1519.0,5.0,5.0,22.0,13.0,-0.30111276730806497,-0.20151034208079632,1
47,12,1,47,65,survey-likert,65,256401,1569.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,86,1047.0,7.0,7.0,16.0,12.0,-0.2663695672320089,-0.1383987393564109,2
45,12,1,45,121,survey-likert,121,426865,1349.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,88,1647.0,9.0,9.0,34.0,16.0,-0.08411769430610523,0.05913111453460896,3
46,12,1,46,189,survey-likert,189,632057,1998.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,100,2199.0,3.0,5.0,28.0,16.0,-0.06090225057212906,-0.10435658063829874,4
48,12,1,48,197,survey-likert,197,657041,1283.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,95,1543.0,6.0,6.0,22.0,10.0,-0.2102144509081645,-0.2959180564957465,5
50,12,1,50,33,survey-likert,33,150393,2155.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,2199.0,7.0,7.0,34.0,16.0,-0.03980678298518375,0.20489300613326472,1
53,12,1,53,81,survey-likert,81,304033,1259.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1343.0,7.0,8.0,30.0,15.0,-0.2219647099758018,0.10877039043157495,2
54,12,1,54,149,survey-likert,149,509130,1449.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1503.0,6.0,5.0,22.0,19.0,-0.09078434587884913,-0.20504006442466963,3
51,12,1,51,169,survey-likert,169,572185,1094.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1343.0,10.0,7.0,30.0,12.0,-0.10747204859170734,-0.04021112454804636,4
52,12,1,52,221,survey-likert,221,729057,1318.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1151.0,7.0,7.0,19.0,16.0,0.13521042103440767,-0.17497614059755368,5
1,13,1,1,25,survey-likert,25,111399,2073.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,3106.0,6.0,5.0,16.0,7.0,0.44250731009407257,0.08364581295591748,1
0,13,1,0,89,survey-likert,89,334188,1900.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,2487.0,6.0,6.0,7.0,4.0,-0.28543909830711195,0.025975998075242663,2
3,13,1,3,109,survey-likert,109,403361,2775.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,1468.0,10.0,9.0,16.0,34.0,0.10522395794850435,0.09827104135342585,3
2,13,1,2,153,survey-likert,153,553912,1967.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,1724.0,5.0,10.0,9.0,8.0,-0.13407813421648498,-0.21821866544100474,4
4,13,1,4,205,survey-likert,205,719819,2117.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,3031.0,7.0,6.0,17.0,11.0,0.23135208590197434,0.07996404072083915,5
7,13,1,7,61,survey-likert,61,238907,1528.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,92,2419.0,5.0,6.0,14.0,6.0,-0.2793535285478604,-0.4744310402921899,1
5,13,1,5,101,survey-likert,101,375576,3173.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,3039.0,10.0,6.0,11.0,10.0,-0.2687243099847674,-0.23342223645224902,2
6,13,1,6,117,survey-likert,117,430213,2570.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,95,4104.0,6.0,10.0,15.0,10.0,0.04108673389042116,0.42577758243900404,3
9,13,1,9,169,survey-likert,169,603628,1800.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,2803.0,8.0,12.0,15.0,14.0,0.013550439969419466,0.04254377041178205,4
8,13,1,8,209,survey-likert,209,740709,8853.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,97,2737.0,6.0,7.0,9.0,6.0,-0.25727735342904823,0.18278056330934667,5
12,13,1,12,45,survey-likert,45,185264,1902.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,1873.0,9.0,7.0,22.0,10.0,-0.13317504170526534,-0.14760313102014225,1
14,13,1,14,97,survey-likert,97,362013,2277.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,91,1385.0,8.0,9.0,13.0,8.0,0.3065990411873949,0.042698308386837074,2
11,13,1,11,145,survey-likert,145,528657,2122.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,92,1253.0,6.0,9.0,18.0,4.0,0.31537226473529173,-0.008377147599392391,3
10,13,1,10,165,survey-likert,165,591132,1741.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,91,1690.0,6.0,5.0,7.0,3.0,-0.07656390481857922,0.08093737692315407,4
13,13,1,13,197,survey-likert,197,691982,2917.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,71,2566.0,10.0,8.0,17.0,12.0,0.35537709668037143,-0.2270478748333557,5
17,13,1,17,53,survey-likert,53,213663,1585.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,73,2158.0,6.0,5.0,12.0,2.0,-0.18566110751098214,-0.23205887014447654,1
16,13,1,16,81,survey-likert,81,308067,4059.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,68,2213.0,6.0,8.0,13.0,6.0,-0.23203615634116412,-0.09979076798501703,2
18,13,1,18,137,survey-likert,137,502906,2456.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,72,2363.0,10.0,8.0,15.0,8.0,0.045857339301214696,0.0933254331796678,3
15,13,1,15,189,survey-likert,189,666023,1978.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,99,2247.0,6.0,6.0,20.0,12.0,0.04134878432684003,0.10447582866918866,4
19,13,1,19,217,survey-likert,217,768661,2958.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,92,2458.0,8.0,8.0,13.0,4.0,-0.0596863178419826,-0.10111677937986784,5
22,13,1,22,41,survey-likert,41,172799,3014.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,61,1559.0,8.0,5.0,8.0,8.0,-0.39383479228717616,-0.046111900398713115,1
23,13,1,23,65,survey-likert,65,252880,2550.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,64,1705.0,8.0,7.0,13.0,6.0,0.12210608478792764,-0.26311275901845965,2
20,13,1,20,125,survey-likert,125,457653,1895.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,40,5542.0,8.0,8.0,11.0,4.0,-0.0744671406767524,-0.0734040947777531,3
24,13,1,24,185,survey-likert,185,653548,1412.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,90,1492.0,8.0,6.0,12.0,2.0,-0.4596355714865505,0.33094427457176934,4
21,13,1,21,213,survey-likert,213,755164,2713.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,10,1532.0,8.0,9.0,13.0,6.0,-0.00011206090181568087,0.04075296077710125,5
27,13,1,27,33,survey-likert,33,142844,4196.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,35,2488.0,6.0,8.0,12.0,10.0,-0.09425946393342231,-0.06994180097733622,1
29,13,1,29,105,survey-likert,105,389475,1855.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,72,2108.0,9.0,9.0,15.0,10.0,0.1229978964207916,-0.09168804913902034,2
25,13,1,25,141,survey-likert,141,516090,1813.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,88,1437.0,7.0,6.0,8.0,4.0,0.1026266852382553,-0.45209387106539267,3
26,13,1,26,161,survey-likert,161,577971,1449.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,82,2416.0,9.0,7.0,9.0,6.0,0.3794643796392009,-0.0860619568599394,4
28,13,1,28,221,survey-likert,221,782548,2424.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,74,2752.0,5.0,4.0,5.0,2.0,-0.6206351232172813,0.06220859438592214,5
33,13,1,33,49,survey-likert,49,199223,3083.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,53,3850.0,6.0,10.0,12.0,6.0,-0.2920144216574241,0.17332938075138069,1
32,13,1,32,85,survey-likert,85,321609,2326.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,33,1675.0,7.0,8.0,12.0,8.0,-0.25147876487039855,-0.09883846876937986,2
31,13,1,31,133,survey-likert,133,490100,2950.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,61,1346.0,8.0,6.0,7.0,2.0,0.052232581937611496,-0.2920515423262703,3
30,13,1,30,173,survey-likert,173,616987,1547.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,4,2037.0,7.0,6.0,10.0,10.0,0.06438198471806031,-0.2628012734031247,4
34,13,1,34,237,survey-likert,237,838348,5156.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,2,1515.0,7.0,7.0,11.0,10.0,0.23314206165631052,0.06478270558259562,5
36,13,1,36,21,survey-likert,21,95769,6941.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,50,4550.0,6.0,7.0,5.0,9.0,-0.05239144337043499,-0.016154951393826156,1
39,13,1,39,77,survey-likert,77,293006,2179.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,12,1997.0,7.0,7.0,8.0,10.0,0.21867187870044716,-0.32095793581201587,2
37,13,1,37,129,survey-likert,129,474753,2549.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,50,3392.0,8.0,7.0,10.0,5.0,-0.15045742086294112,0.48072173788106354,3
35,13,1,35,193,survey-likert,193,678592,1316.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,51,1469.0,7.0,8.0,10.0,8.0,0.17598558053141203,0.17104362061798006,4
38,13,1,38,233,survey-likert,233,822944,1619.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,68,1243.0,7.0,8.0,13.0,10.0,0.0567492409166734,0.36207124683801045,5
41,13,1,41,57,survey-likert,57,226876,2054.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,58,1500.0,5.0,5.0,8.0,4.0,-0.16582124983517693,-0.5444646818509294,1
42,13,1,42,73,survey-likert,73,279874,1868.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,65,1948.0,5.0,8.0,13.0,8.0,0.11767568061643692,-0.057657635458633665,2
44,13,1,44,149,survey-likert,149,541172,2256.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,20,1767.0,6.0,9.0,10.0,7.0,-0.278118047143498,-0.41497566185754353,3
43,13,1,43,157,survey-likert,157,566289,1650.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,73,1228.0,7.0,5.0,10.0,11.0,-0.06091584709518374,-0.41084853952467615,4
40,13,1,40,225,survey-likert,225,797117,2807.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,66,1918.0,6.0,7.0,11.0,8.0,-0.19666771630911903,-0.17677554247103464,5
47,13,1,47,37,survey-likert,37,157842,3505.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,46,2935.0,7.0,6.0,9.0,10.0,0.32333781143684426,-0.2345314785624006,1
48,13,1,48,93,survey-likert,93,348210,2531.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,86,2519.0,8.0,10.0,9.0,10.0,0.07676513388005245,-0.004272311703465524,2
45,13,1,45,121,survey-likert,121,444856,1537.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,65,1893.0,6.0,9.0,9.0,4.0,-0.2671875696299377,0.24874099278084788,3
46,13,1,46,181,survey-likert,181,641881,1580.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,86,1253.0,7.0,6.0,10.0,6.0,0.16375586828346467,0.24592847755432787,4
49,13,1,49,201,survey-likert,201,706050,2495.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,70,2647.0,7.0,7.0,13.0,11.0,-0.08832911892107323,-0.04321825741691246,5
52,13,1,52,29,survey-likert,29,126227,2720.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,3412.0,8.0,5.0,9.0,14.0,0.11471094048674385,-0.17657994585223846,1
51,13,1,51,69,survey-likert,69,265272,1683.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,3731.0,7.0,6.0,13.0,8.0,-0.3367504373504227,-0.21271962737401212,2
50,13,1,50,113,survey-likert,113,415752,1915.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,2887.0,4.0,6.0,10.0,11.0,-0.07963120449366638,0.15511349833751628,3
53,13,1,53,177,survey-likert,177,629596,1568.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1703.0,5.0,5.0,11.0,6.0,-0.2020527056035771,-0.14274836449033257,4
54,13,1,54,229,survey-likert,229,810029,1990.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,2293.0,3.0,4.0,12.0,9.0,0.06286540783122489,-0.09056219215158501,5
0,14,0,0,21,survey-likert,21,97670,3941.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,3065.0,9.0,11.0,24.0,11.0,-0.1618216292381677,0.29852342807675936,1
4,14,0,4,65,survey-likert,65,257373,3403.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,2506.0,5.0,6.0,0.0,0.0,0.0,0.0,2
3,14,0,3,121,survey-likert,121,468111,1616.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,2208.0,7.0,5.0,0.0,0.0,0.0,0.0,3
2,14,0,2,193,survey-likert,193,712876,12404.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,2558.0,6.0,7.0,0.0,0.0,0.0,0.0,4
1,14,0,1,201,survey-likert,201,738619,1977.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,2322.0,8.0,7.0,0.0,0.0,0.0,0.0,5
8,14,0,8,57,survey-likert,57,227799,2003.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,2005.0,4.0,8.0,0.0,0.0,0.0,0.0,1
9,14,0,9,105,survey-likert,105,414387,2548.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,1801.0,6.0,4.0,0.0,0.0,0.0,0.0,2
7,14,0,7,125,survey-likert,125,481067,1742.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,2966.0,10.0,8.0,0.0,0.0,0.0,0.0,3
6,14,0,6,181,survey-likert,181,663590,4698.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,1703.0,9.0,7.0,0.0,0.0,0.0,0.0,4
5,14,0,5,221,survey-likert,221,805439,2113.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,100,5400.0,7.0,6.0,0.0,0.0,0.0,0.0,5
14,14,0,14,49,survey-likert,49,201253,3255.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,2208.0,7.0,8.0,19.0,7.0,0.11918537473546051,-0.14419024020558005,1
13,14,0,13,69,survey-likert,69,270889,2000.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,1899.0,5.0,8.0,0.0,0.0,0.0,0.0,2
11,14,0,11,145,survey-likert,145,547442,2516.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,1998.0,8.0,5.0,0.0,0.0,0.0,0.0,3
10,14,0,10,153,survey-likert,153,573417,1787.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,1741.0,6.0,8.0,0.0,0.0,0.0,0.0,4
12,14,0,12,237,survey-likert,237,864683,1727.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,1520.0,8.0,8.0,0.0,0.0,0.0,0.0,5
15,14,0,15,41,survey-likert,41,174394,1719.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,85,1403.0,5.0,12.0,46.0,8.0,-0.14666461000903275,-0.06968514221736574,1
17,14,0,17,85,survey-likert,85,343473,1842.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,1998.0,7.0,7.0,0.0,0.0,0.0,0.0,2
16,14,0,16,141,survey-likert,141,533889,3414.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,2025.0,6.0,6.0,0.0,0.0,0.0,0.0,3
